,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Email,AgeGroup,Exited
1828,15740104,1,2,1,7,10,2,0,1,7,15740104@gmail.com,4,1
1829,15792649,2,2,1,9,1,2,0,0,5,15792649@gmail.com,5,0
1830,15605275,8,3,0,8,7,1,0,0,9,15605275@gmail.com,6,1
1831,15572467,1,1,0,5,1,2,1,1,7,15572467@gmail.com,6,0
1832,15738219,5,1,1,7,1,2,1,1,3,15738219@gmail.com,6,0
1833,15600710,4,1,0,0,1,1,1,0,2,15600710@gmail.com,4,0
1834,15804394,6,3,0,8,8,1,1,0,3,15804394@gmail.com,5,1
1835,15694188,7,2,1,5,4,2,0,1,3,15694188@gmail.com,6,0
1836,15583718,7,3,0,6,9,1,1,1,1,15583718@gmail.com,6,0
1837,15802478,9,2,0,6,1,2,1,1,10,15802478@gmail.com,5,0
1838,15619343,2,1,0,7,10,2,1,0,7,15619343@gmail.com,6,1
1839,15758813,1,3,0,0,6,2,0,0,7,15758813@gmail.com,6,1
1840,15761374,8,1,0,9,7,1,1,1,10,15761374@gmail.com,6,0
1841,15569209,1,2,1,5,5,1,1,1,8,15569209@gmail.com,5,0
1842,15788539,1,1,1,3,6,1,1,0,1,15788539@gmail.com,5,0
1843,15747222,9,2,1,8,1,2,1,1,6,15747222@gmail.com,5,0
1844,15769346,3,1,1,1,9,2,1,0,3,15769346@gmail.com,6,0
1845,15699634,6,1,1,2,1,2,1,1,8,15699634@gmail.com,6,0
1846,15589076,9,1,0,9,1,1,0,1,10,15589076@gmail.com,6,1
1847,15812338,1,2,1,7,1,1,1,0,6,15812338@gmail.com,5,0
1848,15758845,3,2,1,0,4,1,0,1,4,15758845@gmail.com,6,1
1849,15685844,1,3,1,8,9,1,0,1,10,15685844@gmail.com,5,0
1850,15583090,3,2,1,8,1,2,1,0,3,15583090@gmail.com,5,0
1851,15587581,10,3,1,5,9,2,1,1,9,15587581@gmail.com,5,0
1852,15633640,10,1,1,4,10,1,1,1,5,15633640@gmail.com,6,0
1853,15573741,7,2,0,10,5,1,1,1,6,15573741@gmail.com,6,0
1854,15633574,8,1,1,4,10,1,1,0,7,15633574@gmail.com,6,0
1855,15711455,9,3,1,4,6,1,0,0,5,15711455@gmail.com,6,1
1856,15570601,10,1,1,9,8,1,1,1,2,15570601@gmail.com,6,1
1857,15690925,2,2,1,2,4,1,1,0,5,15690925@gmail.com,5,1
1858,15709338,2,1,1,1,7,1,1,1,9,15709338@gmail.com,5,0
1859,15780746,8,1,0,4,1,2,1,1,10,15780746@gmail.com,7,0
1860,15681956,7,1,0,9,1,2,1,1,4,15681956@gmail.com,5,0
1861,15778190,5,2,1,8,6,1,1,1,9,15778190@gmail.com,5,0
1862,15786852,2,3,1,2,10,2,1,1,9,15786852@gmail.com,6,0
1863,15726494,1,1,0,9,10,1,1,0,4,15726494@gmail.com,6,1
1864,15641183,8,2,0,8,5,1,1,0,5,15641183@gmail.com,5,0
1865,15805312,4,1,0,7,8,1,0,1,6,15805312@gmail.com,6,0
1866,15636572,9,1,1,7,1,2,1,1,6,15636572@gmail.com,5,0
1867,15632575,2,1,1,9,1,1,1,1,7,15632575@gmail.com,7,0
1868,15740164,8,1,1,3,5,1,1,1,4,15740164@gmail.com,5,0
1869,15574947,6,1,0,8,6,2,0,1,2,15574947@gmail.com,6,0
1870,15597909,5,3,0,7,8,1,1,0,8,15597909@gmail.com,5,0
1871,15782574,4,2,0,6,1,2,0,0,4,15782574@gmail.com,5,0
1872,15734999,5,2,0,2,5,1,1,0,1,15734999@gmail.com,6,0
1873,15706593,10,2,1,10,1,2,1,1,2,15706593@gmail.com,6,0
1874,15766686,6,3,1,1,6,1,1,0,2,15766686@gmail.com,6,0
1875,15590268,2,2,0,5,5,1,1,1,6,15590268@gmail.com,5,0
1876,15763055,3,2,0,5,6,1,0,1,7,15763055@gmail.com,5,0
1877,15664754,5,3,0,9,8,4,0,1,1,15664754@gmail.com,6,1
1878,15643630,9,2,0,9,4,2,1,0,10,15643630@gmail.com,6,1
1879,15641043,5,2,0,7,1,2,1,1,4,15641043@gmail.com,5,0
1880,15768095,3,1,0,9,1,1,0,1,7,15768095@gmail.com,5,0
1881,15811314,3,3,1,9,9,2,1,0,7,15811314@gmail.com,6,0
1882,15669922,2,2,1,2,1,2,1,1,1,15669922@gmail.com,6,0
1883,15707114,10,1,0,2,1,2,0,1,1,15707114@gmail.com,5,0
1884,15670602,10,3,0,7,6,1,0,1,9,15670602@gmail.com,4,0
1885,15713479,6,1,0,6,1,2,1,0,1,15713479@gmail.com,5,0
1886,15663830,2,2,0,6,1,2,1,1,1,15663830@gmail.com,5,0
1887,15566958,6,2,0,7,10,1,1,1,3,15566958@gmail.com,6,0
1888,15680918,4,2,0,8,7,1,1,0,7,15680918@gmail.com,5,0
1889,15663921,1,1,0,7,1,2,1,1,9,15663921@gmail.com,6,0
1890,15716324,6,1,1,9,9,1,1,1,6,15716324@gmail.com,4,0
1891,15796969,8,1,0,4,1,2,1,1,4,15796969@gmail.com,5,0
1892,15574783,3,1,1,1,1,2,1,1,10,15574783@gmail.com,6,0
1893,15773487,5,3,1,8,5,1,0,0,10,15773487@gmail.com,5,0
1894,15802486,1,1,0,3,1,2,1,1,7,15802486@gmail.com,5,0
1895,15783398,2,2,1,7,7,1,1,0,6,15783398@gmail.com,6,0
1896,15649418,9,1,1,7,10,2,1,1,6,15649418@gmail.com,5,0
1897,15604588,10,2,1,3,1,2,0,1,9,15604588@gmail.com,6,0
1898,15735428,6,2,1,0,1,2,0,0,5,15735428@gmail.com,6,0
1899,15629078,10,3,1,5,8,1,1,1,10,15629078@gmail.com,6,1
1900,15806880,4,2,1,6,1,1,1,1,6,15806880@gmail.com,5,0
1901,15754999,3,1,1,8,1,1,1,1,7,15754999@gmail.com,5,0
1902,15781034,10,2,0,5,1,2,0,1,3,15781034@gmail.com,7,0
1903,15622017,9,2,1,10,1,1,1,1,5,15622017@gmail.com,5,0
1904,15705885,9,2,0,2,1,2,1,1,3,15705885@gmail.com,6,0
1905,15677382,4,2,1,1,6,1,1,1,10,15677382@gmail.com,7,0
1906,15566843,2,3,0,9,9,1,1,1,6,15566843@gmail.com,4,0
1907,15608387,10,1,1,4,1,2,1,0,6,15608387@gmail.com,5,0
1908,15810786,4,1,1,3,1,2,1,1,3,15810786@gmail.com,7,0
1909,15626983,4,2,1,6,1,2,1,1,2,15626983@gmail.com,6,0
1910,15773605,6,2,1,3,1,2,1,0,3,15773605@gmail.com,5,0
1911,15811261,4,2,0,0,4,1,1,1,7,15811261@gmail.com,6,0
1912,15590606,3,1,0,9,1,2,1,0,1,15590606@gmail.com,6,0
1913,15576644,7,3,1,4,5,1,1,0,7,15576644@gmail.com,5,1
1914,15750264,9,3,0,6,6,2,1,1,4,15750264@gmail.com,5,0
1915,15741554,9,2,0,2,7,1,1,1,9,15741554@gmail.com,5,0
1916,15769051,1,2,0,7,1,1,0,1,10,15769051@gmail.com,5,0
1917,15812198,2,3,0,1,6,1,0,0,2,15812198@gmail.com,6,1
1918,15699772,1,3,1,3,8,2,1,0,4,15699772@gmail.com,6,1
1919,15744105,9,1,1,3,6,2,0,1,3,15744105@gmail.com,5,0
1920,15739858,4,1,0,7,1,1,1,1,8,15739858@gmail.com,6,1
1921,15723720,3,1,1,7,1,2,0,1,3,15723720@gmail.com,5,0
1922,15638355,6,1,1,5,8,1,0,0,8,15638355@gmail.com,5,1
1923,15805637,4,1,0,9,6,3,1,0,7,15805637@gmail.com,6,1
1924,15629575,8,1,0,2,9,1,1,0,9,15629575@gmail.com,6,1
1925,15586243,6,1,0,8,8,1,1,1,5,15586243@gmail.com,6,0
1926,15757931,10,1,0,3,1,2,1,0,9,15757931@gmail.com,4,0
1927,15716023,7,1,0,1,1,2,0,1,10,15716023@gmail.com,5,0
1928,15647782,8,3,0,8,10,2,1,0,9,15647782@gmail.com,6,0
1929,15716609,1,3,0,3,9,1,0,0,3,15716609@gmail.com,6,1
1930,15623791,5,2,1,3,6,1,1,0,8,15623791@gmail.com,6,0
1931,15627262,2,3,0,6,5,2,1,0,7,15627262@gmail.com,4,0
1932,15652693,3,1,1,4,8,1,0,0,8,15652693@gmail.com,5,1
1933,15586993,6,2,1,5,1,2,1,1,3,15586993@gmail.com,6,0
1934,15815560,6,3,0,7,6,1,1,1,3,15815560@gmail.com,7,0
1935,15584930,8,3,0,5,7,2,1,0,1,15584930@gmail.com,5,0
1936,15799031,2,1,0,3,1,2,1,0,1,15799031@gmail.com,6,0
1937,15810457,8,3,1,9,10,2,1,0,9,15810457@gmail.com,5,0
1938,15697879,7,1,0,3,10,2,1,0,3,15697879@gmail.com,5,0
1939,15594902,1,1,0,3,5,1,0,1,9,15594902@gmail.com,6,0
1940,15799710,9,1,0,7,6,1,0,1,5,15799710@gmail.com,6,0
1941,15659651,2,3,1,7,7,1,1,0,6,15659651@gmail.com,5,1
1942,15645956,1,2,0,3,5,1,1,0,4,15645956@gmail.com,6,0
1943,15651713,7,1,0,6,9,1,1,0,10,15651713@gmail.com,6,0
1944,15737265,8,3,0,6,10,1,0,0,9,15737265@gmail.com,6,0
1945,15687310,10,2,0,9,1,2,1,0,8,15687310@gmail.com,6,0
1946,15607347,8,1,0,5,8,1,0,0,7,15607347@gmail.com,4,1
1947,15698321,5,3,0,3,5,2,1,1,8,15698321@gmail.com,5,0
1948,15657812,7,1,0,1,1,2,1,1,9,15657812@gmail.com,6,0
1949,15569187,7,2,0,9,1,2,0,0,8,15569187@gmail.com,5,0
1950,15681562,1,1,1,2,7,2,1,1,7,15681562@gmail.com,6,0
1951,15615456,7,1,1,10,8,1,1,0,5,15615456@gmail.com,6,1
1952,15589793,4,1,0,8,9,1,1,0,10,15589793@gmail.com,6,1
1953,15781884,4,3,0,9,5,2,0,1,1,15781884@gmail.com,5,0
1954,15675190,4,1,0,10,1,2,0,1,7,15675190@gmail.com,4,0
1955,15600734,4,2,0,5,10,2,1,1,9,15600734@gmail.com,6,0
1956,15779176,2,3,1,3,6,3,0,1,7,15779176@gmail.com,6,1
1957,15605286,2,1,0,4,7,2,1,1,7,15605286@gmail.com,6,1
1958,15674922,8,1,0,6,10,1,1,1,9,15674922@gmail.com,6,1
1959,15737506,5,1,0,6,1,1,0,0,8,15737506@gmail.com,6,0
1960,15780514,8,1,0,8,9,1,1,0,3,15780514@gmail.com,5,0
1961,15623647,6,2,1,1,9,1,1,0,5,15623647@gmail.com,6,0
1962,15668472,8,2,1,5,10,2,0,0,4,15668472@gmail.com,4,0
1963,15692416,1,2,1,8,9,3,1,0,8,15692416@gmail.com,6,1
1964,15771139,3,3,0,8,9,2,1,0,4,15771139@gmail.com,5,0
1965,15738318,10,1,1,5,6,1,1,0,5,15738318@gmail.com,6,1
1966,15772243,4,1,1,9,1,1,0,0,8,15772243@gmail.com,5,1
1967,15638463,7,3,1,8,9,1,1,1,9,15638463@gmail.com,6,0
1968,15598088,2,2,0,5,1,2,1,1,9,15598088@gmail.com,5,0
1969,15693468,1,2,1,9,9,1,0,0,1,15693468@gmail.com,6,0
1970,15671930,8,1,1,5,1,2,1,1,8,15671930@gmail.com,6,0
1971,15762268,6,1,1,10,9,1,1,0,3,15762268@gmail.com,6,0
1972,15780954,3,2,0,4,4,2,1,0,2,15780954@gmail.com,5,0
1973,15700174,8,2,1,0,5,1,0,0,3,15700174@gmail.com,5,0
1974,15635728,7,1,0,4,1,2,0,0,8,15635728@gmail.com,6,0
1975,15679283,7,1,1,4,8,2,1,0,9,15679283@gmail.com,5,0
1976,15591386,4,1,1,5,1,2,1,0,3,15591386@gmail.com,5,0
1977,15694192,3,2,1,6,1,2,0,0,9,15694192@gmail.com,6,0
1978,15585901,8,2,0,1,1,3,0,0,9,15585901@gmail.com,5,1
1979,15792329,1,3,0,5,6,2,1,0,9,15792329@gmail.com,6,0
1980,15635597,5,1,0,8,1,2,1,1,8,15635597@gmail.com,5,0
1981,15775880,2,1,1,9,1,2,1,1,2,15775880@gmail.com,5,0
1982,15630913,1,2,1,1,6,1,0,1,7,15630913@gmail.com,7,0
1983,15756680,6,1,0,6,10,1,1,0,8,15756680@gmail.com,5,0
1984,15587913,9,2,1,4,1,2,1,0,7,15587913@gmail.com,6,0
1985,15737605,2,2,1,1,8,2,1,1,9,15737605@gmail.com,6,0
1986,15627876,8,2,1,9,7,1,1,0,4,15627876@gmail.com,6,1
1987,15772601,10,3,1,2,5,2,0,0,10,15772601@gmail.com,6,0
1988,15758606,9,1,0,4,1,1,0,1,3,15758606@gmail.com,6,1
1989,15657107,2,2,1,8,6,1,1,0,9,15657107@gmail.com,6,1
1990,15622454,7,2,0,0,5,1,1,1,3,15622454@gmail.com,5,0
1991,15775803,10,2,0,1,1,2,0,1,10,15775803@gmail.com,6,0
1992,15570859,4,3,0,2,10,2,1,1,3,15570859@gmail.com,6,0
1993,15748381,4,1,1,6,10,2,1,1,4,15748381@gmail.com,5,0
1994,15787189,10,3,0,8,9,3,0,0,8,15787189@gmail.com,6,1
1995,15666055,8,1,1,7,1,1,1,0,4,15666055@gmail.com,6,1
1996,15617648,3,1,1,5,5,2,1,1,6,15617648@gmail.com,6,0
1997,15755678,2,1,0,2,1,2,0,0,3,15755678@gmail.com,7,1
1998,15624781,6,1,1,1,9,2,1,1,9,15624781@gmail.com,5,0
1999,15779497,4,1,0,5,8,1,1,1,1,15779497@gmail.com,6,0
2000,15567399,5,3,0,3,9,1,1,1,8,15567399@gmail.com,6,0
2001,15613656,10,1,0,1,4,1,1,1,5,15613656@gmail.com,6,0
2002,15734311,6,1,1,3,1,2,1,1,4,15734311@gmail.com,5,0
2003,15657214,4,1,0,2,1,2,0,1,3,15657214@gmail.com,7,0
2004,15799350,5,1,0,0,6,1,0,1,6,15799350@gmail.com,6,0
2005,15729970,7,3,0,8,8,1,0,1,4,15729970@gmail.com,5,0
2006,15725835,10,3,1,3,8,2,0,1,3,15725835@gmail.com,5,1
2007,15745543,7,1,0,7,1,2,1,0,2,15745543@gmail.com,6,0
2008,15727384,8,3,1,10,9,1,0,1,1,15727384@gmail.com,6,1
2009,15666916,5,1,0,6,6,2,1,0,10,15666916@gmail.com,6,0
2010,15732917,8,3,0,5,7,1,1,0,6,15732917@gmail.com,6,1
2011,15612050,2,2,1,8,10,1,1,1,8,15612050@gmail.com,6,0
2012,15726267,3,1,0,9,7,2,0,1,4,15726267@gmail.com,5,0
2013,15780124,10,1,0,9,6,1,0,1,4,15780124@gmail.com,7,0
2014,15742238,8,3,0,4,9,2,1,0,6,15742238@gmail.com,5,0
2015,15679024,2,1,0,3,7,1,1,0,4,15679024@gmail.com,5,0
2016,15715297,10,3,1,2,5,1,1,1,3,15715297@gmail.com,6,0
2017,15633612,7,1,0,4,10,1,1,1,6,15633612@gmail.com,5,0
2018,15602929,8,2,1,4,1,1,0,0,1,15602929@gmail.com,6,0
2019,15696703,7,3,0,3,10,2,1,0,8,15696703@gmail.com,5,0
2020,15756668,8,1,0,3,6,1,1,1,6,15756668@gmail.com,5,0
2021,15565779,4,3,1,6,4,1,1,0,10,15565779@gmail.com,5,0
2022,15795519,8,3,1,3,8,1,0,0,10,15795519@gmail.com,3,0
2023,15761477,1,3,0,4,8,2,1,0,5,15761477@gmail.com,4,0
2024,15731890,4,1,0,1,8,1,0,1,9,15731890@gmail.com,6,0
2025,15633043,2,2,1,6,1,1,0,0,2,15633043@gmail.com,6,1
2026,15752953,5,1,0,9,1,2,0,0,1,15752953@gmail.com,6,0
2027,15603088,1,2,1,9,1,2,0,1,3,15603088@gmail.com,4,0
2028,15606613,6,1,1,7,1,1,1,0,5,15606613@gmail.com,6,1
2029,15635939,1,1,1,9,1,2,1,0,6,15635939@gmail.com,6,0
2030,15666043,1,1,0,4,10,2,1,1,9,15666043@gmail.com,5,0
2031,15746190,4,2,1,2,1,2,0,1,6,15746190@gmail.com,5,0
2032,15591357,9,1,0,3,8,1,1,1,6,15591357@gmail.com,6,0
2033,15658716,6,3,1,5,5,3,1,0,9,15658716@gmail.com,6,1
2034,15679909,6,2,0,8,1,2,1,0,7,15679909@gmail.com,6,0
2035,15634262,8,3,0,4,9,2,1,1,2,15634262@gmail.com,5,0
2036,15799825,3,1,1,8,1,2,1,1,2,15799825@gmail.com,6,0
2037,15756875,10,2,0,6,9,1,0,1,3,15756875@gmail.com,5,0
2038,15678146,6,2,1,7,10,1,0,0,6,15678146@gmail.com,4,1
2039,15710743,4,1,0,0,1,1,1,1,7,15710743@gmail.com,6,1
2040,15595831,3,3,1,6,9,1,1,1,9,15595831@gmail.com,7,0
2041,15626684,2,1,1,5,10,1,0,1,8,15626684@gmail.com,6,0
2042,15709846,10,1,1,1,5,1,1,0,5,15709846@gmail.com,6,0
2043,15635459,6,3,1,3,6,2,1,0,1,15635459@gmail.com,5,0
2044,15642544,8,1,0,5,1,2,0,1,1,15642544@gmail.com,5,0
2045,15566494,1,1,0,2,1,2,1,0,4,15566494@gmail.com,6,0
2046,15655238,6,1,1,9,1,2,0,0,3,15655238@gmail.com,5,0
2047,15733429,1,3,0,8,7,2,1,1,1,15733429@gmail.com,5,0
2048,15814536,2,1,0,2,7,2,0,0,3,15814536@gmail.com,6,0
2049,15771702,3,1,1,5,10,2,1,0,7,15771702@gmail.com,5,0
2050,15723008,8,1,1,1,6,2,1,1,2,15723008@gmail.com,6,1
2051,15797160,1,1,1,8,1,1,1,1,10,15797160@gmail.com,6,1
2052,15792222,8,1,1,1,6,2,0,0,9,15792222@gmail.com,6,0
2053,15644765,7,3,0,4,7,1,0,1,8,15644765@gmail.com,5,0
2054,15610686,10,1,0,8,10,1,0,0,10,15610686@gmail.com,7,1
2055,15730868,9,1,0,5,1,2,1,1,2,15730868@gmail.com,6,0
2056,15705991,1,3,0,9,7,1,0,0,1,15705991@gmail.com,6,0
2057,15577078,2,2,0,6,1,1,1,1,8,15577078@gmail.com,6,1
2058,15679550,9,1,0,9,1,2,1,0,9,15679550@gmail.com,5,0
2059,15787655,8,1,0,3,1,2,1,0,9,15787655@gmail.com,6,0
2060,15668081,3,2,1,4,1,2,1,1,5,15668081@gmail.com,6,0
2061,15747980,9,2,0,6,9,2,1,0,10,15747980@gmail.com,6,0
2062,15710295,1,3,1,6,7,2,1,0,9,15710295@gmail.com,6,0
2063,15724443,7,3,1,3,8,1,0,1,5,15724443@gmail.com,5,0
2064,15571305,3,3,1,1,6,1,1,0,10,15571305@gmail.com,5,1
2065,15569503,9,1,0,6,1,2,1,1,9,15569503@gmail.com,6,0
2066,15581840,4,1,0,8,1,2,1,0,7,15581840@gmail.com,5,0
2067,15772262,2,3,0,9,7,1,1,1,7,15772262@gmail.com,6,0
2068,15767794,9,1,0,9,7,1,1,1,3,15767794@gmail.com,5,0
2069,15629338,6,2,1,2,4,1,1,0,6,15629338@gmail.com,5,1
2070,15790379,5,3,0,8,6,1,1,1,6,15790379@gmail.com,5,0
2071,15750684,8,1,1,4,1,1,1,0,2,15750684@gmail.com,6,1
2072,15697214,7,2,1,5,1,2,1,1,8,15697214@gmail.com,6,0
2073,15711015,9,1,0,4,1,2,1,1,10,15711015@gmail.com,6,0
2074,15573309,4,2,1,2,1,2,1,1,5,15573309@gmail.com,6,0
2075,15805303,6,3,0,1,9,1,1,0,10,15805303@gmail.com,6,1
2076,15741385,8,3,0,9,6,1,1,1,10,15741385@gmail.com,6,0
2077,15780254,6,1,0,6,1,1,0,0,10,15780254@gmail.com,6,1
2078,15744843,3,2,1,6,9,1,0,0,10,15744843@gmail.com,5,0
2079,15815626,5,1,0,2,4,2,1,1,6,15815626@gmail.com,7,1
2080,15784736,2,1,0,6,9,1,1,0,3,15784736@gmail.com,6,0
2081,15813412,8,1,1,3,4,1,1,0,4,15813412@gmail.com,6,1
2082,15809143,1,3,0,9,8,1,1,1,7,15809143@gmail.com,5,0
2083,15617617,10,2,0,7,1,2,1,1,9,15617617@gmail.com,6,0
2084,15779738,2,1,0,1,1,1,1,1,9,15779738@gmail.com,4,0
2085,15668669,1,1,1,5,6,1,1,0,6,15668669@gmail.com,6,1
2086,15687477,3,3,0,5,10,1,1,0,1,15687477@gmail.com,5,0
2087,15578908,8,2,1,0,1,2,1,1,7,15578908@gmail.com,5,0
2088,15687658,8,1,1,7,4,2,1,0,1,15687658@gmail.com,6,1
2089,15615020,3,3,1,9,10,2,0,1,5,15615020@gmail.com,6,0
2090,15608886,7,1,1,1,1,2,0,0,4,15608886@gmail.com,5,0
2091,15602551,6,2,0,9,1,2,1,0,4,15602551@gmail.com,6,0
2092,15672945,6,1,1,5,9,1,1,0,5,15672945@gmail.com,6,0
2093,15757408,6,2,0,3,10,3,0,1,5,15757408@gmail.com,6,1
2094,15806132,2,1,0,4,9,1,1,1,4,15806132@gmail.com,6,0
2095,15813022,2,2,0,1,1,2,0,0,5,15813022@gmail.com,7,0
2096,15673578,4,3,1,7,8,2,1,0,1,15673578@gmail.com,6,0
2097,15757916,4,1,1,9,1,2,1,1,3,15757916@gmail.com,6,0
2098,15689168,2,2,0,1,9,2,0,1,5,15689168@gmail.com,6,0
2099,15769216,4,1,1,2,1,1,1,0,3,15769216@gmail.com,6,1
2100,15593295,2,1,0,6,5,1,1,1,7,15593295@gmail.com,6,0
2101,15804814,9,1,0,4,1,2,1,0,7,15804814@gmail.com,6,0
2102,15778934,6,2,1,8,1,2,0,1,5,15778934@gmail.com,6,0
2103,15802351,9,3,1,6,5,2,1,1,3,15802351@gmail.com,5,0
2104,15630241,3,1,0,3,4,1,1,1,10,15630241@gmail.com,7,0
2105,15719561,9,1,0,5,1,3,0,0,3,15719561@gmail.com,6,0
2106,15615096,1,1,1,7,1,2,1,1,3,15615096@gmail.com,5,0
2107,15659931,5,3,1,1,8,1,1,0,5,15659931@gmail.com,6,1
2108,15714586,5,2,1,3,6,1,0,1,2,15714586@gmail.com,6,0
2109,15634949,3,3,0,5,10,2,1,1,4,15634949@gmail.com,7,0
2110,15589224,3,2,0,5,1,2,0,1,8,15589224@gmail.com,6,0
2111,15795990,8,3,1,10,9,1,1,1,1,15795990@gmail.com,6,1
2112,15603216,5,1,0,7,1,2,1,0,6,15603216@gmail.com,5,0
2113,15631201,1,2,1,4,1,2,1,0,1,15631201@gmail.com,5,0
2114,15686255,9,3,0,6,6,1,0,0,5,15686255@gmail.com,5,0
2115,15746594,8,2,0,8,1,1,1,0,7,15746594@gmail.com,5,0
2116,15718893,1,3,1,4,8,1,1,0,5,15718893@gmail.com,6,1
2117,15671609,7,1,0,7,1,2,1,0,2,15671609@gmail.com,6,0
2118,15652540,7,1,0,2,1,2,0,1,4,15652540@gmail.com,5,0
2119,15774857,1,1,1,7,1,2,1,0,8,15774857@gmail.com,5,1
2120,15791836,7,1,0,5,1,2,1,0,6,15791836@gmail.com,5,0
2121,15651554,4,3,1,4,7,1,1,1,7,15651554@gmail.com,6,1
2122,15583576,6,1,0,2,1,1,0,1,6,15583576@gmail.com,5,0
2123,15732740,9,2,1,9,10,1,0,0,3,15732740@gmail.com,5,0
2124,15723320,5,3,1,2,6,2,1,0,6,15723320@gmail.com,5,0
2125,15603851,7,1,0,7,8,4,0,0,10,15603851@gmail.com,5,1
2126,15777923,2,1,1,6,1,2,0,1,8,15777923@gmail.com,6,0
2127,15735719,10,1,1,9,1,2,1,1,4,15735719@gmail.com,6,0
2128,15703482,8,3,0,9,9,2,1,0,8,15703482@gmail.com,5,0
2129,15605835,9,1,0,8,4,2,0,1,6,15605835@gmail.com,6,0
2130,15664881,7,1,0,4,6,1,1,0,6,15664881@gmail.com,5,0
2131,15757568,7,1,1,6,1,1,1,1,7,15757568@gmail.com,6,0
2132,15792660,4,1,0,2,7,1,1,0,6,15792660@gmail.com,6,0
2133,15599722,4,2,1,6,5,2,1,1,6,15599722@gmail.com,6,1
2134,15726354,7,1,1,6,8,1,1,0,9,15726354@gmail.com,5,0
2135,15610355,8,1,0,1,4,1,1,0,4,15610355@gmail.com,6,0
2136,15704284,9,3,0,9,5,1,1,0,2,15704284@gmail.com,6,1
2137,15621893,8,1,0,4,8,1,1,1,3,15621893@gmail.com,3,0
2138,15588219,10,1,1,1,6,2,1,0,2,15588219@gmail.com,6,0
2139,15688619,8,2,0,3,6,2,1,1,10,15688619@gmail.com,6,0
2140,15765518,5,1,1,2,6,1,1,0,2,15765518@gmail.com,6,1
2141,15616931,6,1,0,8,6,1,1,0,3,15616931@gmail.com,6,0
2142,15758372,6,1,0,7,1,2,1,1,3,15758372@gmail.com,3,1
2143,15782591,7,1,0,6,7,1,1,0,9,15782591@gmail.com,5,0
2144,15612109,10,1,0,9,8,2,1,1,10,15612109@gmail.com,6,0
2145,15613712,5,2,0,1,1,2,1,0,4,15613712@gmail.com,5,0
2146,15639322,5,2,0,4,9,2,1,0,5,15639322@gmail.com,5,0
2147,15594349,10,1,0,5,8,1,0,1,3,15594349@gmail.com,6,0
2148,15574167,6,1,0,2,6,1,1,1,9,15574167@gmail.com,5,0
2149,15811842,5,2,0,7,1,2,1,1,1,15811842@gmail.com,5,0
2150,15648794,10,2,0,4,6,1,1,0,2,15648794@gmail.com,6,1
2151,15771211,6,1,0,10,5,1,0,1,2,15771211@gmail.com,6,0
2152,15588614,9,1,0,7,1,1,1,0,8,15588614@gmail.com,6,1
2153,15630698,9,1,1,9,6,1,0,1,3,15630698@gmail.com,6,1
2154,15694200,7,1,0,8,10,1,0,0,3,15694200@gmail.com,6,1
2155,15721426,4,3,0,10,8,3,0,0,1,15721426@gmail.com,7,1
2156,15725997,6,1,1,6,6,1,1,0,1,15725997@gmail.com,5,0
2157,15762138,4,1,0,5,1,2,1,0,9,15762138@gmail.com,6,0
2158,15750649,9,1,1,3,1,2,1,1,10,15750649@gmail.com,6,0
2159,15685706,8,1,1,7,7,1,1,1,8,15685706@gmail.com,6,0
2160,15641835,7,1,0,3,9,1,0,1,3,15641835@gmail.com,7,0
2161,15586821,8,1,0,5,1,2,0,1,1,15586821@gmail.com,5,0
2162,15569678,2,3,0,6,10,1,1,0,8,15569678@gmail.com,5,0
2163,15793842,7,1,1,2,5,1,1,0,7,15793842@gmail.com,5,0
2164,15667554,4,1,0,6,1,2,1,1,3,15667554@gmail.com,5,0
2165,15794479,9,2,0,8,9,1,1,1,10,15794479@gmail.com,7,0
2166,15585041,1,1,0,7,1,2,0,1,8,15585041@gmail.com,5,0
2167,15780650,6,1,0,9,1,1,1,1,5,15780650@gmail.com,6,0
2168,15780846,10,1,0,1,8,2,0,1,4,15780846@gmail.com,5,0
2169,15805260,8,3,1,2,9,1,1,0,5,15805260@gmail.com,6,1
2170,15621629,9,3,0,8,5,2,1,1,2,15621629@gmail.com,6,0
2171,15662151,2,1,0,4,1,1,0,1,9,15662151@gmail.com,6,0
2172,15747174,2,3,0,9,10,2,1,1,10,15747174@gmail.com,6,0
2173,15651585,6,3,0,2,7,1,1,1,5,15651585@gmail.com,5,0
2174,15649738,7,1,1,0,1,2,1,1,7,15649738@gmail.com,6,0
2175,15633108,5,1,0,4,9,1,1,0,9,15633108@gmail.com,5,0
2176,15769254,9,3,1,9,6,2,0,0,10,15769254@gmail.com,5,0
2177,15704746,7,2,0,2,10,2,1,1,3,15704746@gmail.com,5,0
2178,15637644,6,1,1,4,1,2,0,1,2,15637644@gmail.com,4,0
2179,15609562,9,2,1,1,7,1,1,0,1,15609562@gmail.com,6,0
2180,15787459,9,2,0,3,5,1,0,0,6,15787459@gmail.com,6,0
2181,15762902,5,1,1,7,1,2,0,1,2,15762902@gmail.com,6,0
2182,15738605,5,3,1,5,8,1,1,1,3,15738605@gmail.com,6,1
2183,15724889,6,2,0,9,1,1,0,1,5,15724889@gmail.com,6,0
2184,15730735,8,1,0,9,4,2,1,1,2,15730735@gmail.com,6,0
