MemberID,Email,Model_Y,True_Y,Prob_churn
15717898,15717898@gmail.com,0,0,0.08471426199397414
15769582,15769582@gmail.com,0,0,0.035647153854052926
15635660,15635660@gmail.com,0,1,0.21337296994682997
15576723,15576723@gmail.com,0,0,0.13457933019310583
15591577,15591577@gmail.com,0,0,0.05761684900913976
15582325,15582325@gmail.com,0,1,0.2744544626473309
15693947,15693947@gmail.com,0,0,0.06684539235729708
15760446,15760446@gmail.com,0,1,0.29580193580622544
15611105,15611105@gmail.com,0,0,0.04491538952942027
15630920,15630920@gmail.com,0,0,0.12413160054542352
15574910,15574910@gmail.com,0,0,0.28904392470687124
15756472,15756472@gmail.com,0,0,0.08578572267871463
15682890,15682890@gmail.com,0,0,0.17856848003931627
15641994,15641994@gmail.com,0,1,0.4088227320213518
15733297,15733297@gmail.com,0,0,0.17191321545651014
15767793,15767793@gmail.com,0,0,0.22225591811576753
15725698,15725698@gmail.com,0,0,0.11784029867286804
15813532,15813532@gmail.com,0,0,0.26879536144494
15576760,15576760@gmail.com,0,0,0.4153703247688116
15732102,15732102@gmail.com,0,0,0.3177869399842817
15739046,15739046@gmail.com,0,0,0.038011202690894405
15631927,15631927@gmail.com,0,0,0.1996107515099758
15672115,15672115@gmail.com,0,0,0.07751708442499416
15618765,15618765@gmail.com,0,0,0.38016136406584783
15679148,15679148@gmail.com,0,0,0.27565344989981794
15728474,15728474@gmail.com,0,0,0.09821346772567058
15636999,15636999@gmail.com,0,1,0.09464027903715644
15754261,15754261@gmail.com,0,0,0.3115959933496341
15629150,15629150@gmail.com,0,0,0.29091856322519544
15736274,15736274@gmail.com,0,0,0.06377796900575212
15627697,15627697@gmail.com,0,0,0.03496761342620678
15721585,15721585@gmail.com,0,0,0.09916555580430032
15639946,15639946@gmail.com,1,1,0.5553074117542736
15792176,15792176@gmail.com,0,0,0.24195875675609613
15699450,15699450@gmail.com,0,0,0.07750297728355458
15729954,15729954@gmail.com,0,1,0.13217800297466487
15600103,15600103@gmail.com,0,0,0.13883859749864214
15786200,15786200@gmail.com,0,0,0.07827950373937569
15797010,15797010@gmail.com,0,0,0.12182104558829325
15670172,15670172@gmail.com,0,0,0.08632126870715714
15627352,15627352@gmail.com,0,1,0.41439901149822594
15622494,15622494@gmail.com,0,0,0.07948336223782965
15585835,15585835@gmail.com,0,0,0.22802036085461463
15595071,15595071@gmail.com,0,0,0.019019272016317666
15628203,15628203@gmail.com,0,0,0.3874840257269773
15667190,15667190@gmail.com,0,0,0.043024957675750264
15780212,15780212@gmail.com,0,0,0.30676007464814115
15766869,15766869@gmail.com,0,0,0.2168329497571412
15775741,15775741@gmail.com,0,0,0.050485552829386285
15628170,15628170@gmail.com,0,0,0.28349102245850993
15701318,15701318@gmail.com,0,0,0.334516147464792
15710928,15710928@gmail.com,0,0,0.18318095568643203
15682547,15682547@gmail.com,0,0,0.13802725383082598
15631170,15631170@gmail.com,0,0,0.08186563534380847
15648702,15648702@gmail.com,0,0,0.39440837995486844
15783444,15783444@gmail.com,0,0,0.19297639115071932
15809178,15809178@gmail.com,1,1,0.5364169398921327
15806688,15806688@gmail.com,0,1,0.22379887667764017
15576824,15576824@gmail.com,0,1,0.3510528692993961
15675422,15675422@gmail.com,0,0,0.07032654900208088
15681550,15681550@gmail.com,0,0,0.1683585927942872
15812628,15812628@gmail.com,1,0,0.5479633725720071
15597951,15597951@gmail.com,0,0,0.20236421847234112
15807045,15807045@gmail.com,1,0,0.501359874648062
15581748,15581748@gmail.com,0,0,0.203053794481918
15770420,15770420@gmail.com,0,0,0.1546994095940575
15608230,15608230@gmail.com,0,0,0.032384105651399826
15730339,15730339@gmail.com,0,0,0.15391571025592535
15712584,15712584@gmail.com,0,0,0.05024425750263543
15592816,15592816@gmail.com,1,1,0.5788023041094655
15641480,15641480@gmail.com,0,0,0.12056049150221787
15708505,15708505@gmail.com,0,0,0.27591960451573744
15791131,15791131@gmail.com,0,0,0.36076441555623817
15618225,15618225@gmail.com,0,0,0.38147542349563746
15644724,15644724@gmail.com,0,0,0.04469214427595451
15662098,15662098@gmail.com,0,1,0.34646856687070166
15723894,15723894@gmail.com,0,0,0.27456316683793774
15787699,15787699@gmail.com,0,0,0.09332751008730845
15687738,15687738@gmail.com,0,0,0.2909868830929587
15576126,15576126@gmail.com,0,0,0.20886756528474437
15658889,15658889@gmail.com,0,1,0.04330069773133827
15667046,15667046@gmail.com,0,0,0.3056373363828072
15669957,15669957@gmail.com,0,0,0.2103622971155553
15655794,15655794@gmail.com,0,0,0.08457007354617622
15599829,15599829@gmail.com,0,0,0.0505756470563127
15753332,15753332@gmail.com,0,1,0.4372473207971827
15671124,15671124@gmail.com,0,0,0.04325050579116973
15767474,15767474@gmail.com,0,1,0.13586144298413946
15720671,15720671@gmail.com,0,0,0.10833667590276197
15626787,15626787@gmail.com,0,1,0.25549720803112425
15774491,15774491@gmail.com,0,0,0.13348919469242573
15579647,15579647@gmail.com,0,0,0.10196556258465232
15625522,15625522@gmail.com,0,0,0.047868450163759256
15765806,15765806@gmail.com,0,0,0.06210187055785959
15566708,15566708@gmail.com,0,1,0.3355109746011991
15668347,15668347@gmail.com,0,0,0.1965820747334267
15575214,15575214@gmail.com,0,0,0.18735765625835263
15591123,15591123@gmail.com,0,0,0.45635934415836604
15573280,15573280@gmail.com,0,0,0.22519472272684363
15589018,15589018@gmail.com,0,0,0.09186284405155497
15654495,15654495@gmail.com,0,0,0.31717894907441285
15597265,15597265@gmail.com,0,0,0.0894051299937902
15733876,15733876@gmail.com,0,0,0.07010092969458241
15677217,15677217@gmail.com,0,0,0.03671097452769915
15747265,15747265@gmail.com,0,0,0.15662770559249106
15713379,15713379@gmail.com,0,0,0.034080308440325426
15730433,15730433@gmail.com,1,1,0.5985259671564813
15693347,15693347@gmail.com,0,0,0.05221444705479799
15715465,15715465@gmail.com,0,0,0.174009881795943
15680736,15680736@gmail.com,1,0,0.5660481208380304
15610765,15610765@gmail.com,0,0,0.10178046453895319
15650034,15650034@gmail.com,0,0,0.07138278696206111
15782468,15782468@gmail.com,0,1,0.12599160532630885
15685109,15685109@gmail.com,0,0,0.17112099630980943
15776233,15776233@gmail.com,1,1,0.7534899166322279
15761141,15761141@gmail.com,0,0,0.3669617005599907
15781702,15781702@gmail.com,0,0,0.1982455730853211
15790235,15790235@gmail.com,0,0,0.12357097141288556
15641416,15641416@gmail.com,1,1,0.5092394604657673
15775234,15775234@gmail.com,0,0,0.027729231600200507
15659475,15659475@gmail.com,0,0,0.19171274144568876
15642202,15642202@gmail.com,0,0,0.30307360940826183
15771417,15771417@gmail.com,0,1,0.24639248510296552
15585100,15585100@gmail.com,1,1,0.590836183632092
15700487,15700487@gmail.com,0,1,0.2140591517745667
15726589,15726589@gmail.com,0,0,0.425730868890785
15747503,15747503@gmail.com,0,1,0.3568821937818374
15595883,15595883@gmail.com,0,0,0.2402202594611493
15663826,15663826@gmail.com,0,0,0.43568326433417087
15742820,15742820@gmail.com,0,0,0.1685306358248483
15624793,15624793@gmail.com,0,0,0.10266106390454591
15597930,15597930@gmail.com,0,1,0.23244747969000157
15665110,15665110@gmail.com,0,0,0.07360477897426683
15770719,15770719@gmail.com,0,0,0.1854215078452636
15731327,15731327@gmail.com,0,0,0.11729030982859517
15576044,15576044@gmail.com,0,0,0.24958757492876824
15775662,15775662@gmail.com,0,0,0.21999897897754708
15646817,15646817@gmail.com,0,0,0.2247225860292826
15596060,15596060@gmail.com,0,0,0.06992999524461062
15723299,15723299@gmail.com,0,1,0.10978328237678532
15636982,15636982@gmail.com,0,0,0.28514479689122346
15751175,15751175@gmail.com,0,0,0.13823937221380775
15618936,15618936@gmail.com,0,1,0.2875482639478573
15787529,15787529@gmail.com,0,1,0.27913325467236727
15780128,15780128@gmail.com,0,0,0.10607696296612021
15615991,15615991@gmail.com,0,0,0.1038069199753073
15757001,15757001@gmail.com,0,0,0.07338852349454815
15595388,15595388@gmail.com,0,0,0.054435060225267416
15699550,15699550@gmail.com,0,0,0.06641463390391272
15581620,15581620@gmail.com,0,0,0.03579704471509863
15600934,15600934@gmail.com,0,1,0.36057781120109605
15738672,15738672@gmail.com,1,0,0.5743501602973202
15721307,15721307@gmail.com,0,0,0.38644415874974236
15619280,15619280@gmail.com,0,0,0.07997254006750389
15768244,15768244@gmail.com,0,0,0.0731427035580409
15806837,15806837@gmail.com,0,0,0.18759067513573024
15643496,15643496@gmail.com,0,0,0.14330091501536452
15813916,15813916@gmail.com,0,0,0.07592564509749115
15626385,15626385@gmail.com,0,0,0.08198618772503846
15603582,15603582@gmail.com,0,0,0.2055152737818754
15764351,15764351@gmail.com,0,0,0.31875200014421806
15667938,15667938@gmail.com,0,0,0.04127910072317747
15576360,15576360@gmail.com,0,0,0.1434913140732455
15628813,15628813@gmail.com,0,0,0.3816292250116598
15584190,15584190@gmail.com,0,0,0.11290631785792334
15716449,15716449@gmail.com,0,0,0.1566576432011314
15759913,15759913@gmail.com,0,0,0.2066157659305573
15701555,15701555@gmail.com,0,0,0.16081959732790674
15758482,15758482@gmail.com,0,0,0.1561207250886101
15758171,15758171@gmail.com,0,0,0.01244392092928332
15680346,15680346@gmail.com,0,0,0.2321955112784717
15649124,15649124@gmail.com,0,0,0.08825888673120064
15812917,15812917@gmail.com,0,0,0.05365239232096193
15768455,15768455@gmail.com,0,0,0.06989685819149286
15703059,15703059@gmail.com,0,0,0.36061312649986016
15646196,15646196@gmail.com,1,0,0.502588602549175
15585451,15585451@gmail.com,0,0,0.1626010986552882
15714057,15714057@gmail.com,0,0,0.25774028071048083
15748473,15748473@gmail.com,0,0,0.16109047021085662
15785782,15785782@gmail.com,0,1,0.13790206772812408
15693233,15693233@gmail.com,0,0,0.20097283484415315
15757521,15757521@gmail.com,0,0,0.0562669215076329
15812513,15812513@gmail.com,0,1,0.36800671998653983
15674950,15674950@gmail.com,0,0,0.4625400301756854
15678572,15678572@gmail.com,0,1,0.30820866557265936
15713608,15713608@gmail.com,0,0,0.11623156506816193
15579262,15579262@gmail.com,0,0,0.2017788486774528
15610426,15610426@gmail.com,0,0,0.16973219140611795
15776454,15776454@gmail.com,0,1,0.2914178054931045
15771483,15771483@gmail.com,0,0,0.08447373466217739
15648489,15648489@gmail.com,0,1,0.14234354189209458
15646609,15646609@gmail.com,0,0,0.1212541729462201
15693203,15693203@gmail.com,0,0,0.36875986510175546
15813067,15813067@gmail.com,1,1,0.5616103865687265
15769829,15769829@gmail.com,0,0,0.13438289540351628
15662434,15662434@gmail.com,0,0,0.0980273912264924
15773503,15773503@gmail.com,0,0,0.11597950367999478
15705890,15705890@gmail.com,0,0,0.23938941955461443
15711398,15711398@gmail.com,0,0,0.13603138226459416
15752375,15752375@gmail.com,0,0,0.22796580408525738
15659175,15659175@gmail.com,0,0,0.24546123945448625
15597033,15597033@gmail.com,0,0,0.21703548701480138
15590228,15590228@gmail.com,0,0,0.015169807404655513
15631848,15631848@gmail.com,0,0,0.06855315156560803
15654211,15654211@gmail.com,0,0,0.09983190518252187
15707968,15707968@gmail.com,0,1,0.2893523654616097
15594084,15594084@gmail.com,0,0,0.030730567348835145
15651093,15651093@gmail.com,0,0,0.15122559824125886
15798824,15798824@gmail.com,0,0,0.2872931768900991
15671591,15671591@gmail.com,0,1,0.3240098572623003
15707189,15707189@gmail.com,0,0,0.33192811687760204
15733581,15733581@gmail.com,0,0,0.16083672975025573
15641640,15641640@gmail.com,0,0,0.2769516218594126
15585284,15585284@gmail.com,0,0,0.11600498187503858
15617866,15617866@gmail.com,0,0,0.3384091971579685
15667751,15667751@gmail.com,1,0,0.5477381286047265
15669411,15669411@gmail.com,1,1,0.5118269992431816
15789425,15789425@gmail.com,1,1,0.5007821115109795
15570943,15570943@gmail.com,0,0,0.16624522416521645
15685829,15685829@gmail.com,0,0,0.09508130334215911
15721917,15721917@gmail.com,0,0,0.1663696205379268
15776047,15776047@gmail.com,0,0,0.0650518075654478
15716024,15716024@gmail.com,0,0,0.25517738290121694
15675328,15675328@gmail.com,0,0,0.3112063794141802
15604314,15604314@gmail.com,0,0,0.3075095993894651
15658339,15658339@gmail.com,0,0,0.23451713692391415
15630402,15630402@gmail.com,0,0,0.05787599304042096
15689616,15689616@gmail.com,0,0,0.17374165935632216
15774224,15774224@gmail.com,0,0,0.317137021585708
15701291,15701291@gmail.com,0,0,0.1963077823393103
15719606,15719606@gmail.com,0,0,0.17473670285957532
15644119,15644119@gmail.com,0,0,0.0388075017876552
15646859,15646859@gmail.com,0,0,0.20456017071895635
15606836,15606836@gmail.com,0,0,0.0722154943820091
15664150,15664150@gmail.com,0,0,0.3201704172568795
15624510,15624510@gmail.com,0,1,0.24574907085222122
15810944,15810944@gmail.com,0,0,0.12351425870128818
15668575,15668575@gmail.com,0,1,0.11278881316210311
15603246,15603246@gmail.com,0,0,0.34407627182041894
15804002,15804002@gmail.com,0,0,0.0796039236744461
15728773,15728773@gmail.com,0,0,0.13687541419558621
15598044,15598044@gmail.com,0,0,0.062428448019766165
15694829,15694829@gmail.com,0,0,0.09974759825087932
15600575,15600575@gmail.com,0,0,0.23302527920182572
15727311,15727311@gmail.com,0,0,0.029868895183103667
15570769,15570769@gmail.com,0,0,0.2441725420400679
15606274,15606274@gmail.com,0,0,0.18550699556981665
15746139,15746139@gmail.com,0,0,0.13011204929214934
15704987,15704987@gmail.com,0,0,0.3001569141314785
15628972,15628972@gmail.com,0,1,0.09790119749617543
15697686,15697686@gmail.com,0,0,0.12464745450689564
15733883,15733883@gmail.com,0,0,0.0788223878223684
15617482,15617482@gmail.com,1,1,0.6032738940621695
15704583,15704583@gmail.com,0,1,0.2121034822587416
15621083,15621083@gmail.com,0,1,0.11458947451019386
15649487,15649487@gmail.com,1,1,0.57430177759392
15736760,15736760@gmail.com,0,0,0.4029669914539215
15714658,15714658@gmail.com,0,0,0.05407840391173181
15599081,15599081@gmail.com,0,0,0.32474551745145147
15705113,15705113@gmail.com,0,0,0.12432904177783734
15631159,15631159@gmail.com,0,0,0.18840855199070233
15792818,15792818@gmail.com,0,0,0.33606576227301976
15633531,15633531@gmail.com,0,0,0.3675249556766642
15744529,15744529@gmail.com,0,0,0.21132878139290456
15669656,15669656@gmail.com,0,0,0.04662768311261471
15581198,15581198@gmail.com,1,1,0.5975213831709619
15729054,15729054@gmail.com,0,0,0.07482511325346788
15573452,15573452@gmail.com,0,0,0.38838132713637236
15776733,15776733@gmail.com,1,0,0.5386688980930449
15724858,15724858@gmail.com,0,1,0.2836773966856388
15713144,15713144@gmail.com,0,0,0.25716307237204605
15690188,15690188@gmail.com,0,1,0.03216823172968875
15689425,15689425@gmail.com,0,0,0.11648856148688774
15671766,15671766@gmail.com,0,0,0.10104167617130652
15782806,15782806@gmail.com,0,0,0.1034101480576161
15764419,15764419@gmail.com,0,0,0.030563456348113867
15591915,15591915@gmail.com,0,1,0.17957499504849633
15772798,15772798@gmail.com,0,0,0.0730527713515075
15792008,15792008@gmail.com,0,0,0.08414648871278771
15715541,15715541@gmail.com,0,0,0.1604156681686399
15639277,15639277@gmail.com,0,0,0.28071957884465387
15798850,15798850@gmail.com,0,0,0.07205231201595717
15776348,15776348@gmail.com,0,1,0.08718360665295999
15727696,15727696@gmail.com,0,0,0.13336332079403634
15793813,15793813@gmail.com,0,0,0.0976811778267911
15694395,15694395@gmail.com,0,0,0.2139084764380919
15764195,15764195@gmail.com,0,0,0.17101199200526157
15744919,15744919@gmail.com,0,0,0.2747063732643857
15671655,15671655@gmail.com,0,1,0.08858233786835294
15654901,15654901@gmail.com,0,0,0.23480025689697157
15649136,15649136@gmail.com,0,0,0.13421534787733122
15775562,15775562@gmail.com,0,0,0.1388292504683903
15807481,15807481@gmail.com,0,0,0.16559242257231713
15642885,15642885@gmail.com,0,0,0.07262381321129448
15789109,15789109@gmail.com,0,1,0.12697805084230795
15814004,15814004@gmail.com,0,0,0.037859868777953554
15673619,15673619@gmail.com,0,0,0.11687529629695777
15595135,15595135@gmail.com,0,0,0.30814478906102427
15583681,15583681@gmail.com,0,0,0.0606767918755429
15605000,15605000@gmail.com,0,1,0.12495043756531402
15718071,15718071@gmail.com,0,0,0.14345837429764563
15679760,15679760@gmail.com,0,0,0.25512321948882277
15654574,15654574@gmail.com,0,0,0.4551715325795668
15577178,15577178@gmail.com,0,1,0.25687748734702154
15595324,15595324@gmail.com,1,1,0.5491204157212879
15756932,15756932@gmail.com,0,0,0.17592443029794635
15726358,15726358@gmail.com,0,0,0.07796072405402182
15595228,15595228@gmail.com,0,1,0.08212721749548119
15782530,15782530@gmail.com,0,0,0.1415641074703453
15592877,15592877@gmail.com,0,0,0.3096678396959967
15651983,15651983@gmail.com,0,1,0.19799849180036863
15746737,15746737@gmail.com,0,0,0.19312902447250901
15774179,15774179@gmail.com,0,0,0.09269608630779906
15667265,15667265@gmail.com,0,0,0.11431136558376677
15655123,15655123@gmail.com,0,1,0.4679589510385943
15595917,15595917@gmail.com,0,0,0.09523095641999539
15668385,15668385@gmail.com,0,0,0.1468740446362523
15709476,15709476@gmail.com,0,0,0.4030276715996116
15711218,15711218@gmail.com,0,0,0.4125076707692432
15798659,15798659@gmail.com,0,0,0.38460477613646965
15663939,15663939@gmail.com,0,0,0.10844557997956535
15694946,15694946@gmail.com,0,0,0.03193972700564708
15631912,15631912@gmail.com,0,0,0.09541110924178337
15768816,15768816@gmail.com,0,0,0.42652455806896034
15682268,15682268@gmail.com,0,1,0.3145740945803959
15684801,15684801@gmail.com,0,1,0.2276148936287966
15636428,15636428@gmail.com,0,1,0.4225229456167286
15809823,15809823@gmail.com,0,0,0.10566027912062274
15699284,15699284@gmail.com,0,0,0.27061850550948935
15786993,15786993@gmail.com,0,0,0.1383824113859315
15709441,15709441@gmail.com,0,0,0.1671226034966859
15710257,15710257@gmail.com,0,0,0.21572107681064703
15582492,15582492@gmail.com,0,0,0.21050934733905363
15575694,15575694@gmail.com,0,0,0.3937900964123619
15756820,15756820@gmail.com,0,0,0.06574839567621665
15766289,15766289@gmail.com,0,0,0.24149017192539907
15593014,15593014@gmail.com,0,0,0.06138479761702667
15584545,15584545@gmail.com,0,0,0.17488269103745624
15675949,15675949@gmail.com,0,0,0.18978273252418362
15672091,15672091@gmail.com,0,0,0.28125005452425034
15801658,15801658@gmail.com,0,0,0.11853584273322618
15706185,15706185@gmail.com,0,0,0.24610982426917388
15789863,15789863@gmail.com,0,0,0.19089030276436578
15720943,15720943@gmail.com,0,1,0.3720203339656738
15697997,15697997@gmail.com,0,1,0.060036215080429056
15665416,15665416@gmail.com,0,0,0.23152912511977475
15660200,15660200@gmail.com,0,0,0.04303551319176798
15619653,15619653@gmail.com,0,1,0.203617464593912
15773447,15773447@gmail.com,0,0,0.10819448527555105
15739160,15739160@gmail.com,0,0,0.30726265188247215
15689237,15689237@gmail.com,0,0,0.14952233189200673
15679297,15679297@gmail.com,0,0,0.3739820505738304
15591433,15591433@gmail.com,0,0,0.3472289759574863
15642725,15642725@gmail.com,0,0,0.03912841474481001
15701962,15701962@gmail.com,0,0,0.2791015241372777
15811613,15811613@gmail.com,0,0,0.11967948770387395
15741049,15741049@gmail.com,0,0,0.0317539185716827
15724423,15724423@gmail.com,0,0,0.343357323402931
15574305,15574305@gmail.com,0,0,0.11719347074034565
15678168,15678168@gmail.com,0,0,0.08231912515771894
15697020,15697020@gmail.com,0,0,0.23275258714517802
15610801,15610801@gmail.com,0,0,0.23084216984892103
15745232,15745232@gmail.com,0,0,0.1298700637525326
15722758,15722758@gmail.com,0,0,0.20740877497660512
15792102,15792102@gmail.com,0,0,0.3918362368526583
15675185,15675185@gmail.com,0,0,0.31369481183582704
15801247,15801247@gmail.com,0,0,0.27663628154206676
15725660,15725660@gmail.com,0,0,0.040436396493964806
15638963,15638963@gmail.com,0,0,0.03242318666616728
15800061,15800061@gmail.com,0,1,0.43729684609557107
15578006,15578006@gmail.com,0,0,0.27554793783621445
15668504,15668504@gmail.com,0,0,0.10328388475686104
15687491,15687491@gmail.com,0,1,0.35739606775702615
15610403,15610403@gmail.com,0,0,0.23741470318240604
15741094,15741094@gmail.com,0,0,0.011916143097632514
15807909,15807909@gmail.com,0,0,0.15824174369113564
15666141,15666141@gmail.com,0,0,0.07778896729521458
15617134,15617134@gmail.com,0,0,0.2014765501258671
15783029,15783029@gmail.com,0,0,0.03487664869957759
15622833,15622833@gmail.com,0,0,0.2767320729370382
15746422,15746422@gmail.com,0,0,0.3093274107753605
15750839,15750839@gmail.com,0,0,0.06094640350104872
15749130,15749130@gmail.com,0,0,0.0875549457829235
15779862,15779862@gmail.com,0,1,0.16680196979669185
15767871,15767871@gmail.com,0,0,0.10876637638398123
15679651,15679651@gmail.com,0,0,0.4885724343424385
15576219,15576219@gmail.com,0,0,0.034639812101780416
15699247,15699247@gmail.com,0,1,0.13027117188322887
15619087,15619087@gmail.com,0,0,0.11744550399297787
15605327,15605327@gmail.com,0,0,0.03861120626176041
15610140,15610140@gmail.com,0,0,0.1322572503700187
15791174,15791174@gmail.com,0,0,0.3528842701835499
15602373,15602373@gmail.com,0,0,0.23557203954225003
15762605,15762605@gmail.com,0,0,0.1143825240793043
15598840,15598840@gmail.com,0,0,0.12119668610313451
15744279,15744279@gmail.com,0,0,0.17068380395647945
15670619,15670619@gmail.com,0,0,0.1320051464278887
15599533,15599533@gmail.com,0,0,0.14526681307213224
15757837,15757837@gmail.com,0,0,0.0897193672858744
15697574,15697574@gmail.com,0,0,0.1297215845935828
15578738,15578738@gmail.com,0,0,0.041051823729564244
15762228,15762228@gmail.com,0,0,0.1343752992340972
15614827,15614827@gmail.com,0,0,0.11934752010674622
15789815,15789815@gmail.com,0,0,0.14070432951963874
15579781,15579781@gmail.com,0,0,0.1970770281094111
15587013,15587013@gmail.com,0,0,0.0656148166063896
15570932,15570932@gmail.com,0,1,0.11978486903209207
15794661,15794661@gmail.com,0,0,0.11694651638000887
15581654,15581654@gmail.com,0,0,0.02994747466493053
15644296,15644296@gmail.com,0,0,0.1341018074083218
15614420,15614420@gmail.com,0,0,0.17521003363589752
15609653,15609653@gmail.com,1,1,0.5613766363436407
15594577,15594577@gmail.com,0,0,0.03584262113098479
15584114,15584114@gmail.com,0,0,0.38976363394885943
15673367,15673367@gmail.com,0,0,0.2085049389360989
15685576,15685576@gmail.com,0,0,0.205978752024918
15774727,15774727@gmail.com,0,0,0.30292203890217667
15694288,15694288@gmail.com,0,0,0.13478268995268441
15603319,15603319@gmail.com,0,0,0.14227424518498694
15759066,15759066@gmail.com,0,1,0.4172260093882254
15814816,15814816@gmail.com,0,1,0.24461160336542098
15724402,15724402@gmail.com,0,0,0.11200247625578422
15571059,15571059@gmail.com,0,1,0.31268416192977655
15674206,15674206@gmail.com,0,0,0.018554972432824078
15715160,15715160@gmail.com,0,0,0.1486386009733179
15730448,15730448@gmail.com,0,0,0.08404371377872166
15662067,15662067@gmail.com,0,0,0.1890855264057853
15779581,15779581@gmail.com,0,1,0.21063524834214262
15662901,15662901@gmail.com,0,0,0.09546142927044873
15689751,15689751@gmail.com,0,0,0.16031632428079912
15667742,15667742@gmail.com,0,0,0.1681576506837287
15738448,15738448@gmail.com,0,0,0.38890840249898695
15680243,15680243@gmail.com,0,0,0.036303381929284506
15745083,15745083@gmail.com,0,1,0.3688394753830398
15708228,15708228@gmail.com,0,0,0.23872371860107697
15628523,15628523@gmail.com,0,0,0.026645862635902455
15708196,15708196@gmail.com,0,0,0.13797051415851477
15735549,15735549@gmail.com,0,0,0.07476678850702757
15809347,15809347@gmail.com,0,0,0.177757234755317
15660866,15660866@gmail.com,0,0,0.1303728346514259
15766609,15766609@gmail.com,0,0,0.2683571489924188
15654230,15654230@gmail.com,0,0,0.23816219690840248
15794566,15794566@gmail.com,0,1,0.056471328121831886
15800890,15800890@gmail.com,0,0,0.151616172679826
15697424,15697424@gmail.com,0,1,0.1259657872205577
15724536,15724536@gmail.com,0,0,0.09582360032937341
15735878,15735878@gmail.com,1,1,0.5070632376993138
15707596,15707596@gmail.com,1,1,0.5536034595775133
15657163,15657163@gmail.com,0,0,0.4734096256140984
15622478,15622478@gmail.com,0,1,0.3169238690575612
15779529,15779529@gmail.com,0,0,0.029938420744304903
15636023,15636023@gmail.com,0,1,0.14335134595260557
15582066,15582066@gmail.com,0,0,0.014188935862575757
15666675,15666675@gmail.com,0,0,0.17538709087163745
15732987,15732987@gmail.com,0,0,0.29351333019866466
15789432,15789432@gmail.com,0,0,0.08768047081941431
15663161,15663161@gmail.com,1,1,0.5678470299384133
15694879,15694879@gmail.com,0,0,0.0792726694402168
15593715,15593715@gmail.com,0,0,0.21618462978069422
15575002,15575002@gmail.com,0,0,0.1145385815803926
15622171,15622171@gmail.com,0,0,0.09312638966672396
15795224,15795224@gmail.com,0,1,0.23642053491049297
15685346,15685346@gmail.com,0,0,0.11470075309055482
15691808,15691808@gmail.com,0,0,0.2624198143447273
15721007,15721007@gmail.com,0,1,0.18460409377837847
15794253,15794253@gmail.com,0,0,0.10347415770147667
15694453,15694453@gmail.com,0,0,0.1962407829872609
15813113,15813113@gmail.com,0,1,0.3334581472509027
15614187,15614187@gmail.com,0,0,0.3512705889208415
15619407,15619407@gmail.com,0,0,0.1291555796343033
15646227,15646227@gmail.com,0,0,0.17889411359890495
15660541,15660541@gmail.com,0,0,0.10682625950510667
15753874,15753874@gmail.com,0,0,0.10536504137991243
15617877,15617877@gmail.com,0,0,0.10187825981452794
15772073,15772073@gmail.com,0,1,0.17694924981259985
15701537,15701537@gmail.com,0,1,0.09208051541022658
15736228,15736228@gmail.com,0,0,0.1964584494180852
15780572,15780572@gmail.com,0,0,0.11093145529832636
15769596,15769596@gmail.com,0,1,0.12695237065138484
15586996,15586996@gmail.com,0,0,0.3313042572483419
15722061,15722061@gmail.com,1,0,0.5487306782666959
15638003,15638003@gmail.com,0,0,0.17937601429426672
15775590,15775590@gmail.com,1,1,0.5578490807977196
15730688,15730688@gmail.com,0,1,0.07415154723880434
15753102,15753102@gmail.com,0,0,0.2779665375065388
15810075,15810075@gmail.com,0,1,0.1791170810057544
15723373,15723373@gmail.com,0,0,0.21049070497224115
15795298,15795298@gmail.com,0,0,0.1606127584439938
15584320,15584320@gmail.com,0,0,0.38952215301717796
15724161,15724161@gmail.com,0,1,0.325945386191747
15750056,15750056@gmail.com,0,0,0.07061891108545156
15609637,15609637@gmail.com,0,0,0.08803249280021043
15794493,15794493@gmail.com,0,0,0.04190196078657884
15569641,15569641@gmail.com,1,1,0.53203595056328
15815236,15815236@gmail.com,0,0,0.11283448282724173
15811177,15811177@gmail.com,0,0,0.19707157684812063
15680587,15680587@gmail.com,0,0,0.03641862796661603
15672821,15672821@gmail.com,0,0,0.0341490848038863
15767681,15767681@gmail.com,0,0,0.04937953673135836
15600379,15600379@gmail.com,0,0,0.06030978252544248
15801336,15801336@gmail.com,0,1,0.2998170127822336
15721592,15721592@gmail.com,0,0,0.29343791898029464
15581282,15581282@gmail.com,0,0,0.29547789957549514
15746203,15746203@gmail.com,0,1,0.4560252400601253
15583137,15583137@gmail.com,0,1,0.18842682575826594
15680752,15680752@gmail.com,0,1,0.15922199700942566
15688172,15688172@gmail.com,0,0,0.2530841298086979
15791373,15791373@gmail.com,0,1,0.26090209364403155
15589449,15589449@gmail.com,0,1,0.1331383320296102
15692819,15692819@gmail.com,0,0,0.21930897353807152
15727467,15727467@gmail.com,0,0,0.15181281118122888
15734312,15734312@gmail.com,0,0,0.12763209696760844
15764604,15764604@gmail.com,0,1,0.1790064968690852
15613014,15613014@gmail.com,0,0,0.1865810693935143
15759684,15759684@gmail.com,0,0,0.09134818849818918
15609669,15609669@gmail.com,0,0,0.183925216153492
15685536,15685536@gmail.com,0,0,0.05729447695375792
15750447,15750447@gmail.com,0,1,0.3284492345087155
